name,manufacturer,location,short_description,class,sys_updated_on,asset,tag,assigned,assigned_to,attested,can_print,category,assignment_group,company,cost,cost_center,cost_cc,sys_created_on,sys_created_by,dns_domain,department,discovery_source,sys_domain,sys_domain_path,fault_count,first_discovered,install_status,install_date,invoice_number,model_id,model_number,monitor,last_discovered,operational_status,po_number,product_instance_id,purchase_date,unverified,serial_number,skip_sync,subcategory,sys_class_path,sys_updated_by,sys_mod_count,vendor,warranty_expiration
SonicStage Mastering Studio Audio Filter Custom Preset,,,,Software,2024-05-16 12:43:32,,,,,FALSE,FALSE,,,,,,,2006-02-07 15:07:13,dkim,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,3,,
Sony Certificate PCH,,,,Software,2024-05-16 12:43:28,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:52:33,abenesch,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,4,,
Sony Ericsson PC Suite,,,,Software,2024-05-16 12:43:28,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:31:40,david.loo,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,3,,
Sony MP4 Shared Library,Sony,,,Software,2024-05-16 12:43:32,,,,,FALSE,FALSE,,,,,,,2006-02-07 15:07:13,dkim,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,3,,
Sony Notebook Setup,,,,Software,2024-05-16 12:43:28,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:52:33,abenesch,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,3,,
Sony USB Driver,,,,Software,2024-05-16 12:43:35,,,,,FALSE,FALSE,,,,,,,2006-02-07 15:24:22,olga,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,4,,
Sony USB Mouse,,,,Software,2024-05-16 12:43:28,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:51:53,abenesch,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,4,,
Sony Utilities DLL,,,,Software,2024-05-16 12:43:28,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:52:34,abenesch,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,4,,
Sony Video Shared Library,,,,Software,2024-05-16 12:43:28,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:52:07,abenesch,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,3,,
Sony Video Shared Library,Sony,,,Software,2024-05-16 12:43:32,,,,,FALSE,FALSE,,,,,,,2006-02-07 15:07:15,dkim,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,3,,
Sound Blaster Audigy 2 ZS,,,,Software,2024-05-16 12:43:31,,,,,FALSE,FALSE,,,,,,,2006-02-07 15:03:47,Karic,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,3,,
Sound Blaster Live!,,,,Software,2024-05-16 12:43:35,,,,,FALSE,FALSE,,,,,,,2006-02-07 15:24:22,olga,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,3,,
Sound Blaster Live! 24-bit,,,,Software,2024-05-16 12:43:31,,,,,FALSE,FALSE,,,,,,,2006-02-07 15:00:40,BEVERLYS,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,4,,
SoundMAX,Analog Devices,,,Software,2024-05-16 12:43:26,,,,,FALSE,FALSE,,,,,,,2005-05-23 18:14:23,guest,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,6,,
SoundMAX,Analog Devices,,,Software,2024-05-16 12:43:27,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:27:57,don.goodliffe,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,3,,
SoundMAX,,,,Software,2024-05-16 12:43:28,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:52:34,abenesch,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,4,,
SoundMAX,Analog Devices,,,Software,2024-05-16 12:43:36,,,,,FALSE,FALSE,,,,,,,2006-04-17 13:55:53,employee,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,5,,
SourceSafe,Microsoft,,,Software,2024-05-16 12:43:26,,,,,FALSE,FALSE,,,,,,,2005-05-23 18:14:23,guest,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,18,,
SPBBC,,,,Software,2024-05-16 12:43:28,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:52:32,abenesch,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,7,,
Spelling Dictionaries For Adobe Reader Package,Adobe Systems,,,Software,2024-05-16 12:43:29,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:55:51,CHARLIEN,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,3,,
Spy Sweeper,,,,Software,2024-05-16 12:43:28,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:54:43,CHARLIEN,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,4,,
Spy++,Microsoft,,,Software,2024-05-16 12:43:26,,,,,FALSE,FALSE,,,,,,,2005-05-23 18:14:23,guest,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,17,,
SpyBot,SpyBot,,,Software,2024-05-16 12:43:26,,,,,FALSE,FALSE,,,,,,,2005-05-23 18:14:25,guest,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,12,,
Spybot - Search & Destroy,,,,Software,2024-05-16 12:43:28,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:54:01,CHARLIEN,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,4,,
Spyware Cleaner,,,,Software,2024-05-16 12:43:30,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:59:05,ashafer,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,4,,
SQL Server,Microsoft,,,Software,2024-05-16 12:43:26,,,,,FALSE,FALSE,,,,,,,2005-05-23 18:14:23,guest,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,15,,
SQL*PLUS,Oracle,,,Software,2024-05-16 12:43:26,,,,,FALSE,FALSE,,,,,,,2005-05-23 18:14:29,guest,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,6,,
SQLSERVER,Dell Inc.,"6304 Northwest Barry Road, Kansas City,MO",,Computer,2024-05-16 12:41:13,P1000064 - Dell Inc. PowerEdge C6100 Rack Server,P1000064,2023-08-16 1:00:00,Beth Anglin,FALSE,FALSE,Do not migrate to asset,,ACME North America,"10,015",Sales,USD,2006-02-07 15:24:11,besadmin,,Sales,,global,/,,,,2023-07-06 1:00:00,,Dell Inc. PowerEdge C6100 Rack Server,,FALSE,,,,,,FALSE,63JJK61,FALSE,,/!!/!2/!(,system,17,Dell Inc.,
SQLXML4,Microsoft,,,Software,2024-05-16 12:43:27,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:27:55,don.goodliffe,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,5,,
Star Wars Battlefront,,,,Software,2024-05-16 12:43:34,,,,,FALSE,FALSE,,,,,,,2006-02-07 15:20:03,klintk,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,3,,
StarGate,Borland,,,Software,2024-05-16 12:43:26,,,,,FALSE,FALSE,,,,,,,2005-05-23 18:14:23,guest,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,19,,
Starry Night Pro,,,,Software,2024-05-16 12:43:28,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:29:09,david.loo,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,3,,
StarTeam,Borland,,,Software,2024-05-16 12:43:26,,,,,FALSE,FALSE,,,,,,,2005-05-23 18:14:23,guest,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,17,,
Starware,,,,Software,2024-05-16 12:43:35,,,,,FALSE,FALSE,,,,,,,2006-02-07 15:27:43,MARYC,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,3,,
Stationery Store,Microsoft,,,Software,2024-05-16 12:43:26,,,,,FALSE,FALSE,,,,,,,2005-05-23 18:14:57,guest,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,6,,
Stencil Report Wizard,Visio,,,Software,2024-05-16 12:43:29,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:56:05,dpenn,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,3,,
StickyNote 9,,,,Software,2024-05-16 12:43:30,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:59:57,BEVERLYS,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,4,,
Storage Area Network 001,CyberRAID,"4193 University Avenue, San Diego,CA",,Mass Storage Device,2024-05-16 12:41:30,P1000134 - CyberRAID CyberData DeskTop Model 600,P1000134,2023-05-25 1:00:00,,FALSE,FALSE,Do not migrate to asset,,ACME Corporation,"8,999.99",,USD,2005-05-24 14:22:02,glide.maint,,,,global,/,0,,Installed,2023-04-05 0:00:00,,CyberRAID CyberData DeskTop Model 600,,FALSE,,Operational,,,,FALSE,,FALSE,,/!!/!2/!1,system,14,Cloudward Inc,
Storage Area Network 002,CyberRAID,"4193 University Avenue, San Diego,CA",,Mass Storage Device,2024-05-16 12:38:08,P1000106 - CyberRAID CyberData DeskTop Model 600,P1000106,2023-07-09 1:00:00,,FALSE,FALSE,Do not migrate to asset,,ACME Corporation,"8,999.99",,USD,2005-05-24 14:27:31,glide.maint,,,,global,/,0,,Installed,2023-02-25 23:00:00,,CyberRAID CyberData DeskTop Model 600,,FALSE,,Operational,,,,FALSE,,FALSE,,/!!/!2/!1,system,16,Cloudward Inc,
Storage-D1,,,,Windows Cluster Node,2016-01-06 20:51:56,,,,,FALSE,FALSE,,,,,,USD,2016-01-06 9:01:29,glide.maint,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,/!!/!+/!#,glide.maint,2,,
Storage-D2,,,,Windows Cluster Node,2016-01-06 20:52:00,,,,,FALSE,FALSE,,,,,,USD,2016-01-06 9:01:43,glide.maint,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,/!!/!+/!#,glide.maint,2,,
Storage-D3,,,,Windows Cluster Node,2016-01-06 20:52:05,,,,,FALSE,FALSE,,,,,,USD,2016-01-06 9:02:04,glide.maint,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,/!!/!+/!#,glide.maint,2,,
Storage-D4,,,,Windows Cluster Node,2016-01-06 20:52:09,,,,,FALSE,FALSE,,,,,,USD,2016-01-06 9:03:03,glide.maint,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,/!!/!+/!#,glide.maint,2,,
Studio,Pinnacle Systems,,,Software,2024-05-16 12:43:26,,,,,FALSE,FALSE,,,,,,,2005-05-23 18:14:32,guest,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,3,,
Super Gem Drop,,,,Software,2024-05-16 12:43:28,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:29:21,david.loo,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,4,,
SureTrak 3.0b,,,,Software,2024-05-16 12:43:35,,,,,FALSE,FALSE,,,,,,,2006-02-07 15:24:20,olga,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,3,,
Survey,Raosoft,,,Software,2024-05-16 12:43:26,,,,,FALSE,FALSE,,,,,,,2005-05-23 18:14:25,guest,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,7,,
Switch Uninstall,,,,Software,2024-05-16 12:43:35,,,,,FALSE,FALSE,,,,,,,2006-02-07 15:24:20,olga,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,3,,
SX260-031104,Cyberpower,"5505 Stevens Way, San Diego,CA",,Computer,2024-05-16 12:38:06,P1000169 - Cyberpower Gamer Ultra 2106,P1000169,2023-06-28 1:00:00,Margaret Grey,FALSE,FALSE,Do not migrate to asset,,ACME North America,919.99,Sales,USD,2006-02-07 15:24:34,Becky,,Sales,,global,/,,,,2023-04-15 0:00:00,,Cyberpower Gamer Ultra 2106,,FALSE,,,,,,FALSE,GV9P721,FALSE,,/!!/!2/!(,system,17,Cyberpower,
SX270-030922,Cyberpower,"808 N Route 59, Aurora,IL",,Computer,2024-05-16 12:41:18,P1000060 - Cyberpower Gamer Xtreme 1311,P1000060,2023-07-27 1:00:00,John Bohnhamn,FALSE,FALSE,Do not migrate to asset,,ACME North America,"1,099.99",Sales,USD,2006-02-07 15:25:35,JSammuli,,Sales,,global,/,,,,2023-05-22 1:00:00,,Cyberpower Gamer Xtreme 1311,,FALSE,,,,,,FALSE,,FALSE,,/!!/!2/!(,system,17,Cyberpower,
SX270-030923,Cyberpower,"650 Dennery Road #102, San Diego,CA",,Computer,2024-05-16 12:38:05,P1000164 - Cyberpower Gamer Xtreme 1311,P1000164,2023-02-07 23:00:00,Fred Luddy,FALSE,FALSE,Do not migrate to asset,,ACME North America,"1,099.99",Engineering,USD,2006-02-07 15:26:05,system,,Development,,global,/,,,,2022-12-24 23:00:00,,Cyberpower Gamer Xtreme 1311,,FALSE,,,,,,FALSE,,FALSE,,/!!/!2/!(,system,19,Cyberpower,
SX270-030924,Cyberpower,"1635 Old 41 Highway Northwest #112, Kennesaw,GA",,Computer,2024-05-16 12:41:16,P1000053 - Cyberpower Gamer Xtreme 1311,P1000053,2023-04-25 1:00:00,Dude Lewbowskie,FALSE,FALSE,Do not migrate to asset,,ACME North America,"1,099.99",Sales,USD,2006-02-07 15:26:46,LUANNL,,Sales,,global,/,,,,2022-12-22 23:00:00,,Cyberpower Gamer Xtreme 1311,,FALSE,,Operational,,,,FALSE,19DVG31,FALSE,,/!!/!2/!(,system,18,Cyberpower,
SX270-031205,Cyberpower,"Paradise Road, Richmond, London",,Computer,2024-05-16 12:38:04,P1000180 - Cyberpower Gamer Xtreme 1311,P1000180,2023-08-21 1:00:00,Mary Cruse,FALSE,FALSE,Do not migrate to asset,,ACME UK,"1,099.99",Sales,USD,2006-02-07 15:27:40,MARYC,,Sales,,global,/,,,,2023-07-10 1:00:00,,Cyberpower Gamer Xtreme 1311,,FALSE,,,,,,FALSE,5VDPT31,FALSE,,/!!/!2/!(,system,17,Cyberpower,
SX270-031228,Cyberpower,"945 South Birch Street, Glendale,CO",,Computer,2024-05-16 12:41:15,P1000069 - Cyberpower Gamer Xtreme 1311,P1000069,2023-09-29 0:00:00,Marscha Gilles-Piecukonis,FALSE,FALSE,Do not migrate to asset,,ACME North America,"1,099.99",Sales,USD,2006-02-07 15:28:18,MarschaG,,Sales,,global,/,,,,2023-07-20 1:00:00,,Cyberpower Gamer Xtreme 1311,,FALSE,,,,,,FALSE,,FALSE,,/!!/!2/!(,system,17,Cyberpower,
SX270-040120,Cyberpower,"243 South Escondido Boulevard, Escondido,CA",,Computer,2024-05-16 12:38:03,P1000175 - Cyberpower Gamer Xtreme 1311,P1000175,2023-08-15 1:00:00,Sam Sorokin,FALSE,FALSE,Do not migrate to asset,,ACME North America,"1,099.99",IT,USD,2006-02-07 15:28:38,ssorokin,,IT,,global,/,,,,2023-07-10 1:00:00,,Cyberpower Gamer Xtreme 1311,,FALSE,,,,,,FALSE,,FALSE,,/!!/!2/!(,system,17,Cyberpower,
SX280-041215,Cyberpower,"322 West 52nd Street, New York,NY",,Computer,2024-05-16 12:41:21,P1000065 - Cyberpower Gamer Ultra 2103,P1000065,2023-01-09 23:00:00,Luke Wilson,FALSE,FALSE,Do not migrate to asset,,ACME North America,"1,499.99",Sales,USD,2006-02-07 15:29:48,DWilson,,Sales,,global,/,,,,2022-11-13 23:00:00,,Cyberpower Gamer Ultra 2103,,FALSE,,,,,,FALSE,1XT9Q51,FALSE,,/!!/!2/!(,system,17,Cyberpower,
Symantec,Symantec,,,Software,2024-05-16 12:43:28,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:52:04,abenesch,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,4,,
Symantec,Symantec,,,Software,2024-05-16 12:43:36,,,,,FALSE,FALSE,,,,,,,2006-04-17 13:55:27,employee,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,6,,
Symantec Network Drivers Update,Symantec,,,Software,2024-05-16 12:43:27,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:27:57,don.goodliffe,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,8,,
Symantec Network Drivers Update,Symantec,,,Software,2024-05-16 12:43:28,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:35:25,don.goodliffe,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,4,,
Symantec Script Blocking Installer,Symantec,,,Software,2024-05-16 12:43:27,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:27:57,don.goodliffe,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,5,,
Symantec Script Blocking Installer,Symantec,,,Software,2024-05-16 12:43:28,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:52:33,abenesch,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,4,,
Symantec Script Blocking Installer,Symantec,,,Software,2024-05-16 12:43:36,,,,,FALSE,FALSE,,,,,,,2006-04-17 13:55:29,employee,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,6,,
SymNet,Symantec,,,Software,2024-05-16 12:43:27,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:27:57,don.goodliffe,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,5,,
SymNet,Symantec,,,Software,2024-05-16 12:43:28,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:52:05,abenesch,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,4,,
SymNet,Symantec,,,Software,2024-05-16 12:43:36,,,,,FALSE,FALSE,,,,,,,2006-04-17 13:55:27,employee,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,6,,
Synaptics Pointing Device Driver,,,,Software,2024-05-16 12:43:28,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:34:46,don.goodliffe,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,3,,
SynthCore,Analog Devices,,,Software,2024-05-16 12:43:26,,,,,FALSE,FALSE,,,,,,,2005-05-23 18:14:23,guest,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,6,,
System Cleaner,Trend Micro,,,Software,2024-05-16 12:43:27,,,,,FALSE,FALSE,,,,,,,2005-05-23 18:15:02,guest,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,4,,
Talkback,Netscape,,,Software,2024-05-16 12:43:26,,,,,FALSE,FALSE,,,,,,,2005-05-23 18:14:45,guest,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,5,,
Tax Forms Helper 2003,,,,Software,2024-05-16 12:43:35,,,,,FALSE,FALSE,,,,,,,2006-02-07 15:26:08,system,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,3,,
Tax Link Assistant,Intuit,,,Software,2024-05-16 12:43:27,,,,,FALSE,FALSE,,,,,,,2005-05-23 18:15:00,guest,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,4,,
TDK Launcher,,,,Software,2024-05-16 12:43:34,,,,,FALSE,FALSE,,,,,,,2006-02-07 15:21:33,klintk,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,3,,
TeamSpeak 2 RC2,,,,Software,2024-05-16 12:43:34,,,,,FALSE,FALSE,,,,,,,2006-02-07 15:17:25,klintk,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,4,,
TechHelp,Intuit,,,Software,2024-05-16 12:43:26,,,,,FALSE,FALSE,,,,,,,2005-05-23 18:14:27,guest,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,4,,
Terminal Services Client,,,,Software,2024-05-16 12:43:28,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:51:54,abenesch,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,6,,
TextAssist,Mindmaker,,,Software,2024-05-16 12:43:27,,,,,FALSE,FALSE,,,,,,,2005-05-23 18:14:57,guest,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,3,,
Textra,Ann Arbor,,,Software,2024-05-16 12:43:26,,,,,FALSE,FALSE,,,,,,,2005-05-23 18:14:47,guest,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,3,,
TFP for 2004,,,,Software,2024-05-16 12:43:35,,,,,FALSE,FALSE,,,,,,,2006-02-07 15:26:09,system,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,4,,
TFP for 2005,,,,Software,2024-05-16 12:43:35,,,,,FALSE,FALSE,,,,,,,2006-02-07 15:26:09,system,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,4,,
The Paper Tiger Single User Version 3.0,,,,Software,2024-05-16 12:43:28,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:55:10,dpenn,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,4,,
The Rosetta Stone,,,,Software,2024-05-16 12:43:35,,,,,FALSE,FALSE,,,,,,,2006-02-07 15:24:50,Becky,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,3,,
The Weather Channel,,,,Software,2024-05-16 12:43:28,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:54:01,CHARLIEN,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,3,,
ThinkPad Configuration,,,,Software,2024-05-16 12:43:36,,,,,FALSE,FALSE,,,,,,,2006-04-17 13:55:54,employee,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,5,,
ThinkPad EasyEject Utility,,,,Software,2024-05-16 12:43:36,,,,,FALSE,FALSE,,,,,,,2006-04-17 13:55:27,employee,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,5,,
ThinkPad FullScreen Magnifier,,,,Software,2024-05-16 12:43:27,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:26:47,don.goodliffe,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,4,,
ThinkPad FullScreen Magnifier,,,,Software,2024-05-16 12:43:36,,,,,FALSE,FALSE,,,,,,,2006-04-17 13:55:26,employee,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,5,,
ThinkPad Integrated 56K Modem,,,,Software,2024-05-16 12:43:36,,,,,FALSE,FALSE,,,,,,,2006-04-17 13:55:21,employee,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,5,,
ThinkPad Integrated Bluetooth IV Software,IBM,,,Software,2024-05-16 12:43:36,,,,,FALSE,FALSE,,,,,,,2006-04-17 13:55:28,employee,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,5,,
ThinkPad Keyboard Customizer Utility,,,,Software,2024-05-16 12:43:36,,,,,FALSE,FALSE,,,,,,,2006-04-17 13:55:27,employee,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,5,,
ThinkPad Power Management Driver,,,,Software,2024-05-16 12:43:36,,,,,FALSE,FALSE,,,,,,,2006-04-17 13:55:25,employee,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,5,,
ThinkPad Power Manager,,,,Software,2024-05-16 12:43:36,,,,,FALSE,FALSE,,,,,,,2006-04-17 13:55:29,employee,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,5,,
ThinkPad Presentation Director,,,,Software,2024-05-16 12:43:36,,,,,FALSE,FALSE,,,,,,,2006-04-17 13:55:25,employee,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,5,,
ThinkPad SATA Power Management Driver,,,,Software,2024-05-16 12:43:36,,,,,FALSE,FALSE,,,,,,,2006-04-17 13:55:26,employee,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,5,,
ThinkPad Software Installer,,,,Software,2024-05-16 12:43:27,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:26:47,don.goodliffe,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,3,,
ThinkPad Software Installer,,,,Software,2024-05-16 12:43:28,,,,,FALSE,FALSE,,,,,,,2006-02-07 14:29:21,david.loo,,,,global,/,0,,Installed,,,,,FALSE,,Operational,,,,FALSE,,FALSE,,"/!!/#,",system,3,,
